Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
6/28/2012,85.2,85.84,83.89,85.16,4022100,0,1,41.05586709,41.36426797,40.42460904,41.03659204,8044200
6/27/2012,84.25,86.17,84.08,85.73,5036900,0,1,40.59808453,41.52328717,40.51616555,41.31126157,10073800
6/26/2012,84.92,85.56,82.48,83.96,3709900,0,1,40.92094171,41.22934258,39.74516335,40.45834039,7419800
6/25/2012,85.69,85.88,83.66,84.9,3089600,0,1,41.29198651,41.38354302,40.31377747,40.91130418,6179200
6/22/2012,87.69,87.97,85.87,87.62,3315200,0,1,42.25573926,42.39066465,41.37872426,42.22200792,6630400
6/21/2012,92.85,93.27,86.34,86.48,5959500,0,1,44.74222135,44.94460943,41.60520616,41.67266885,11919000
6/20/2012,96.14,96.77,92.14,92.94,3099500,0,1,46.32759462,46.63117674,44.40008913,44.78559023,6199000
6/19/2012,95.69,96.32,94.58,95.95,2251100,0,1,46.11075026,46.41433237,45.57586748,46.23603811,4502200
6/18/2012,96.03,96.17,94.36,94.73,2246300,0,1,46.27458822,46.34205092,45.46985468,45.64814894,4492600
6/15/2012,94.89,96.775,93.91,96.64,2899300,0,1,45.72524916,46.63358612,45.25301031,46.56853281,5798600
6/14/2012,92.9,94.95,92.22,94.46,2549600,0,1,44.76631517,45.75416174,44.43863924,45.51804232,5099200
6/13/2012,93.79,95.23,92.02,92.7,2262300,0,1,45.19518515,45.88908712,44.34226396,44.6699399,4524600
6/12/2012,92.61,94.37,92.23,94.17,1928400,0,1,44.62657102,45.47467344,44.443458,45.37829817,3856800
6/11/2012,95.35,96.1,91.8,91.93,2084100,0,1,45.94691229,46.30831957,44.23625116,44.29889509,4168200
6/8/2012,93.82,94.13,91.76,93.88,2358800,0,1,45.20964144,45.35902311,44.21697611,45.23855402,4717600
6/7/2012,96.58,97.4,94.41,95.45,3279500,0,1,46.53962023,46.93475886,45.4939485,45.99509993,6559000
6/6/2012,93.04,94.96,92.83,94.92,2749500,0,1,44.83377786,45.7589805,44.73258383,45.73970545,5499000
6/5/2012,89.61,92.23,89.57,91.87,3293000,0,1,43.1809419,44.443458,43.16166685,44.26998251,6586000
6/4/2012,91.96,92.17,88.85,90.4,5036300,0,1,44.31335138,44.41454542,42.81471586,43.56162424,10072600
6/1/2012,95.88,96.14,91.34,91.67,6707500,0,1,46.20230677,46.32759462,44.01458803,44.17360723,13415000
5/31/2012,100.75,100.85,96.4,99.3,3675300,0,1,48.54904471,48.59723235,46.45288248,47.85032397,7350600
5/30/2012,103.34,103.34,99.9,100.99,2780300,0,1,49.79710452,49.79710452,48.13944979,48.66469504,5560600
5/29/2012,104.45,105.32,103.16,104.86,2326300,0,1,50.3319873,50.75121974,49.71036677,50.52955661,4652600
5/25/2012,100.56,102.43,100.56,101.75,1779800,0,1,48.4574882,49.35859702,48.4574882,49.03092108,3559600
5/24/2012,102,102.39,99.14,100.79,1903100,0,1,49.15139018,49.33932196,47.77322375,48.56831977,3806200
5/23/2012,100.29,101.79,97.78,101.7,2719900,0,1,48.32738158,49.05019614,47.11787188,49.00682727,5439800
5/22/2012,101.59,103.47,100.47,101.33,2801000,0,1,48.95382086,49.85974845,48.41411933,48.82853301,5602000
5/21/2012,97.33,100.26,97.29,100.2,2237000,0,1,46.90102751,48.31292529,46.88175246,48.2840127,4474000
5/18/2012,97.89,98.62,95.78,96.31,2221600,0,1,47.17087828,47.52264803,46.15411913,46.40951361,4443200
5/17/2012,98.91,99.32,97.1603,97.34,1937200,0,1,47.66239218,47.8599615,46.81925309,46.90584627,3874400
5/16/2012,99.66,101.6,98.55,98.95,1990700,0,1,48.02379946,48.95863963,47.48891669,47.68166724,3981400
5/15/2012,100.99,101.6992,98.64,99.21,1918400,0,1,48.66469504,49.00644176,47.53228556,47.80695509,3836800
5/14/2012,102.9,102.9,100.88,101.04,1833700,0,1,49.58507892,49.58507892,48.61168864,48.68878886,3667400
5/11/2012,105.48,106.55,103.91,104.23,2234900,0,1,50.82831996,51.34392768,50.07177405,50.22597449,4469800
5/10/2012,106.74,107.33,105.51,106.51,2667300,0,1,51.43548419,51.71979125,50.84277625,51.32465263,5334600
5/9/2012,103.81,105.68,100.76,105.1,3767700,0,1,50.02358642,50.92469524,48.55386347,50.64520694,7535400
5/8/2012,103.62,104.19,100.41,103.99,2169800,0,1,49.9320299,50.20669944,48.38520674,50.11032416,4339600
5/7/2012,104.47,105.85,103.29,104.77,1632500,0,1,50.34162482,51.00661422,49.7730107,50.48618774,3265000
5/4/2012,106.4,107.2,104.38,105.29,2165300,0,1,51.27164623,51.65714732,50.29825595,50.73676345,4330600
5/3/2012,109,109.94,107.22,107.71,1941100,0,1,52.5245248,52.97748859,51.66678485,51.90290428,3882200
5/2/2012,109.9,109.9,108.22,109.28,2072800,0,1,52.95821354,52.95821354,52.14866123,52.65945018,4145600
5/1/2012,110.3,112.24,109.8,111.23,1776400,0,1,53.15096408,54.08580425,52.9100259,53.59910911,3552800
4/30/2012,108.88,109.94,107.84,109.81,1500400,0,1,52.46669963,52.97748859,51.9655482,52.91484466,3000800
4/27/2012,109.01,109.24,108.1,109.02,2137500,0,1,52.52934356,52.64017513,52.09083606,52.53416233,4275000
